n,bc,num_threads,mergesort_time,stl_sort_time,speedup
1000000,380900,8,0.0456289,0.167398,3.66868
1000000,381000,8,0.045732,0.167486,3.66234
1000000,381100,8,0.0459037,0.16713,3.64088
1000000,381200,8,0.0454202,0.166974,3.6762
1000000,381300,8,0.0449702,0.166902,3.7114
1000000,381400,8,0.0457491,0.167282,3.6565
1000000,381500,8,0.0461228,0.166095,3.60114
1000000,381600,8,0.0456183,0.165612,3.63038
1000000,381700,8,0.0471331,0.165938,3.52063
1000000,381800,8,0.0457541,0.166005,3.62819
1000000,381900,8,0.045617,0.165637,3.63103
1000000,382000,8,0.0453718,0.165859,3.65555
1000000,382100,8,0.0455957,0.166168,3.64438
1000000,382200,8,0.0456653,0.166057,3.63639
1000000,382300,8,0.0453819,0.166496,3.66878
1000000,382400,8,0.0459342,0.167449,3.64542
1000000,382500,8,0.0453947,0.167224,3.68377
1000000,382600,8,0.0457478,0.167545,3.66236
1000000,382700,8,0.0458488,0.167133,3.64531
1000000,382800,8,0.0456259,0.167059,3.6615
1000000,382900,8,0.0456138,0.167359,3.66903
1000000,383000,8,0.0455233,0.167387,3.67695
1000000,383100,8,0.0461911,0.167485,3.62592
1000000,383200,8,0.0461103,0.167067,3.62321
1000000,383300,8,0.0457348,0.166158,3.63307
1000000,383400,8,0.0458231,0.166073,3.62422
1000000,383500,8,0.0455851,0.166235,3.64669
1000000,383600,8,0.0459724,0.166877,3.62994
1000000,383700,8,0.0456369,0.166178,3.64131
1000000,383800,8,0.0457155,0.16646,3.64122
1000000,383900,8,0.045398,0.166425,3.66591
1000000,384000,8,0.0455955,0.16633,3.64794
1000000,384100,8,0.0458086,0.167259,3.65127
1000000,384200,8,0.0456272,0.167355,3.66788
1000000,384300,8,0.04584,0.167136,3.64607
1000000,384400,8,0.0458709,0.166953,3.63963
1000000,384500,8,0.045621,0.167247,3.666
1000000,384600,8,0.0455865,0.16731,3.67016
1000000,384700,8,0.0456856,0.167334,3.66272
1000000,384800,8,0.0454533,0.167267,3.67997
1000000,384900,8,0.0458226,0.166389,3.63116
1000000,385000,8,0.0456577,0.166067,3.63722
1000000,385100,8,0.0454025,0.166581,3.66898
1000000,385200,8,0.0453928,0.166363,3.66497
1000000,385300,8,0.044974,0.165616,3.68249
1000000,385400,8,0.0448127,0.165873,3.70148
1000000,385500,8,0.0451287,0.167371,3.70876
1000000,385600,8,0.0452085,0.166292,3.67835
1000000,385700,8,0.0450313,0.166152,3.68969
1000000,385800,8,0.0459894,0.167371,3.63934
1000000,385900,8,0.046788,0.167712,3.5845
1000000,386000,8,0.0468345,0.168051,3.5882
1000000,386100,8,0.046215,0.167465,3.62361
1000000,386200,8,0.0459254,0.167475,3.64668
1000000,386300,8,0.0456875,0.167494,3.66607
1000000,386400,8,0.0458419,0.167372,3.65107
1000000,386500,8,0.045768,0.16732,3.65584
1000000,386600,8,0.0455483,0.166559,3.65675
1000000,386700,8,0.0455906,0.166681,3.65604
1000000,386800,8,0.046987,0.165236,3.51662
1000000,386900,8,0.0458356,0.165186,3.60388
1000000,387000,8,0.0458097,0.165896,3.62142
1000000,387100,8,0.0456885,0.165691,3.62655
1000000,387200,8,0.0455152,0.165932,3.64563
1000000,387300,8,0.0458615,0.165982,3.61921
1000000,387400,8,0.0459462,0.166304,3.61954
1000000,387500,8,0.0457004,0.167552,3.66632
1000000,387600,8,0.045902,0.167343,3.64565
1000000,387700,8,0.045586,0.16691,3.66142
1000000,387800,8,0.0458278,0.167499,3.65496
1000000,387900,8,0.0456472,0.167035,3.65926
1000000,388000,8,0.0455752,0.167084,3.66613
1000000,388100,8,0.0482633,0.168675,3.49489
1000000,388200,8,0.0455978,0.167313,3.66933
1000000,388300,8,0.0455642,0.167408,3.6741
1000000,388400,8,0.0456577,0.167379,3.66597
1000000,388500,8,0.0456345,0.167564,3.67187
1000000,388600,8,0.0454089,0.167079,3.67945
1000000,388700,8,0.0456596,0.167438,3.6671
1000000,388800,8,0.0458963,0.167394,3.64723
1000000,388900,8,0.0453845,0.16744,3.68938
1000000,389000,8,0.04578,0.167477,3.65831
1000000,389100,8,0.0458501,0.167512,3.65347
1000000,389200,8,0.0457147,0.167248,3.65853
1000000,389300,8,0.0456507,0.167545,3.67014
1000000,389400,8,0.0456025,0.167312,3.66892
1000000,389500,8,0.0461009,0.16754,3.6342
1000000,389600,8,0.0456592,0.167321,3.66457
1000000,389700,8,0.0456932,0.167175,3.65864
1000000,389800,8,0.0458249,0.167331,3.65153
1000000,389900,8,0.0455543,0.167486,3.67663
1000000,390000,8,0.0456108,0.167443,3.67113
1000000,390100,8,0.0459535,0.167257,3.63971
1000000,390200,8,0.0456099,0.167235,3.66664
1000000,390300,8,0.0461134,0.166222,3.60462
1000000,390400,8,0.0455199,0.166053,3.64793
1000000,390500,8,0.0454048,0.166159,3.6595
1000000,390600,8,0.0455769,0.166185,3.64625
1000000,390700,8,0.0458629,0.166053,3.62063
1000000,390800,8,0.0457139,0.16714,3.65622
1000000,390900,8,0.0457507,0.167312,3.65704
1000000,391000,8,0.0457902,0.167445,3.65679
1000000,391100,8,0.0456579,0.167315,3.66453
1000000,391200,8,0.0458014,0.167259,3.65182
1000000,391300,8,0.0457905,0.167324,3.65413
1000000,391400,8,0.0457063,0.167431,3.6632
1000000,391500,8,0.0456326,0.167631,3.67348
1000000,391600,8,0.0452104,0.167439,3.70355
1000000,391700,8,0.045074,0.166398,3.69167
1000000,391800,8,0.0453414,0.165686,3.65418
1000000,391900,8,0.0451297,0.165788,3.67359
1000000,392000,8,0.0452773,0.16564,3.65836
1000000,392100,8,0.0449511,0.165943,3.69164
1000000,392200,8,0.044986,0.165368,3.67599
1000000,392300,8,0.0452445,0.166401,3.67781
1000000,392400,8,0.0475432,0.16823,3.53847
1000000,392500,8,0.0451791,0.165976,3.67374
1000000,392600,8,0.0449564,0.165682,3.68539
1000000,392700,8,0.0449408,0.166316,3.70078
1000000,392800,8,0.0449403,0.166692,3.70918
1000000,392900,8,0.0451754,0.167276,3.70281
1000000,393000,8,0.0447151,0.167032,3.73548
1000000,393100,8,0.0454202,0.166974,3.67619
1000000,393200,8,0.0457737,0.167425,3.65766
1000000,393300,8,0.0457183,0.166968,3.6521
1000000,393400,8,0.045628,0.167075,3.66166
1000000,393500,8,0.0457861,0.166135,3.62851
1000000,393600,8,0.0455136,0.166116,3.64982
1000000,393700,8,0.0457573,0.166363,3.63577
1000000,393800,8,0.0454609,0.165317,3.63647
1000000,393900,8,0.0455952,0.165773,3.63576
1000000,394000,8,0.0456017,0.165512,3.62951
1000000,394100,8,0.0457024,0.165979,3.63174
1000000,394200,8,0.0456977,0.166822,3.65055
1000000,394300,8,0.0456934,0.167279,3.6609
1000000,394400,8,0.0457017,0.167397,3.66282
1000000,394500,8,0.0457861,0.167216,3.65211
1000000,394600,8,0.0457153,0.167179,3.65695
1000000,394700,8,0.0459765,0.167277,3.63832
1000000,394800,8,0.0461168,0.167198,3.62554
1000000,394900,8,0.04559,0.166889,3.66065
1000000,395000,8,0.0456402,0.166818,3.65507
1000000,395100,8,0.0455686,0.166097,3.64498
1000000,395200,8,0.0456597,0.166647,3.64976
1000000,395300,8,0.0456178,0.165989,3.63869
1000000,395400,8,0.0458868,0.166002,3.61765
1000000,395500,8,0.0456956,0.165741,3.62707
1000000,395600,8,0.0459992,0.165975,3.6082
1000000,395700,8,0.045734,0.165623,3.62144
1000000,395800,8,0.0457671,0.166131,3.62991
1000000,395900,8,0.0458268,0.166527,3.63384
1000000,396000,8,0.0457188,0.167337,3.66014
1000000,396100,8,0.0457939,0.167121,3.64941
1000000,396200,8,0.0458359,0.167316,3.65032
1000000,396300,8,0.045853,0.167426,3.65136
1000000,396400,8,0.0456283,0.167334,3.66732
1000000,396500,8,0.0457182,0.167538,3.66458
1000000,396600,8,0.0462239,0.166934,3.61142
1000000,396700,8,0.0462424,0.166888,3.60899
1000000,396800,8,0.0457296,0.166539,3.64181
1000000,396900,8,0.0456027,0.166088,3.64206
1000000,397000,8,0.0456859,0.166047,3.63454
1000000,397100,8,0.0453022,0.166101,3.6665
1000000,397200,8,0.0457491,0.165996,3.6284
1000000,397300,8,0.0450067,0.166386,3.69691
1000000,397400,8,0.0451274,0.166906,3.69855
1000000,397500,8,0.045187,0.166968,3.69504
1000000,397600,8,0.0450501,0.166894,3.70463
1000000,397700,8,0.0452806,0.16744,3.69784
1000000,397800,8,0.0450541,0.167063,3.70804
1000000,397900,8,0.044968,0.167068,3.71526
1000000,398000,8,0.0454934,0.167412,3.67993
1000000,398100,8,0.0451397,0.167071,3.70119
1000000,398200,8,0.0452438,0.167518,3.70256
1000000,398300,8,0.0451431,0.167295,3.70589
1000000,398400,8,0.045035,0.167416,3.71747
1000000,398500,8,0.0453651,0.166553,3.67139
1000000,398600,8,0.0453233,0.166785,3.6799
1000000,398700,8,0.0451307,0.166177,3.68212
1000000,398800,8,0.0451649,0.165755,3.67
1000000,398900,8,0.0451487,0.166184,3.68081
1000000,399000,8,0.0448444,0.166251,3.70728
1000000,399100,8,0.0448474,0.166008,3.70161
1000000,399200,8,0.045273,0.166172,3.67044
1000000,399300,8,0.0448344,0.166719,3.71856
1000000,399400,8,0.0456376,0.167119,3.66187
1000000,399500,8,0.0449494,0.16727,3.7213
1000000,399600,8,0.045677,0.167268,3.66198
1000000,399700,8,0.0458373,0.167235,3.64846
1000000,399800,8,0.0457464,0.167178,3.65446
1000000,399900,8,0.0456069,0.167494,3.67256
1000000,400000,8,0.0454564,0.167049,3.67494
1000000,400100,8,0.0453338,0.167452,3.69375
1000000,400200,8,0.0457964,0.167144,3.64973
1000000,400300,8,0.0456817,0.167141,3.65883
1000000,400400,8,0.045619,0.166028,3.63944
1000000,400500,8,0.0456061,0.166103,3.64212
1000000,400600,8,0.0456627,0.166357,3.64317
1000000,400700,8,0.0459618,0.166707,3.62707
1000000,400800,8,0.0456238,0.166747,3.65483
1000000,400900,8,0.0457976,0.16688,3.64385
1000000,401000,8,0.0455636,0.166895,3.6629
1000000,401100,8,0.045344,0.167613,3.69648
1000000,401200,8,0.0454202,0.167393,3.68542
1000000,401300,8,0.0456666,0.167326,3.66407
1000000,401400,8,0.0457215,0.167321,3.65958
1000000,401500,8,0.0456044,0.167303,3.66857
1000000,401600,8,0.0455587,0.167561,3.67791
1000000,401700,8,0.0455646,0.167635,3.67906
1000000,401800,8,0.0457169,0.167198,3.65725
1000000,401900,8,0.0459114,0.165922,3.61397
1000000,402000,8,0.0463782,0.166288,3.58547
1000000,402100,8,0.0462091,0.165514,3.58185
1000000,402200,8,0.0454797,0.165973,3.64938
1000000,402300,8,0.045796,0.166323,3.63182
1000000,402400,8,0.045708,0.166921,3.65189
1000000,402500,8,0.0456017,0.165928,3.63864
1000000,402600,8,0.045546,0.165791,3.64008
1000000,402700,8,0.0456877,0.167014,3.65556
1000000,402800,8,0.045793,0.167448,3.65664
1000000,402900,8,0.0461299,0.167525,3.63159
1000000,403000,8,0.0455261,0.166983,3.66785
1000000,403100,8,0.0457546,0.166893,3.64757
1000000,403200,8,0.0456699,0.167368,3.66472
1000000,403300,8,0.045549,0.166957,3.66543
1000000,403400,8,0.0456128,0.167178,3.66515
1000000,403500,8,0.045732,0.167294,3.65814
1000000,403600,8,0.0458418,0.166246,3.62651
1000000,403700,8,0.0449761,0.166917,3.71124
1000000,403800,8,0.0449759,0.166395,3.69964
1000000,403900,8,0.044951,0.165662,3.68539
1000000,404000,8,0.0448024,0.166119,3.70782
1000000,404100,8,0.0452047,0.166177,3.6761
1000000,404200,8,0.0453896,0.1658,3.65283
1000000,404300,8,0.0453163,0.165953,3.6621
1000000,404400,8,0.0449374,0.166779,3.71136
1000000,404500,8,0.0450549,0.167342,3.71418
1000000,404600,8,0.0452149,0.16717,3.69722
1000000,404700,8,0.0451644,0.167414,3.70677
1000000,404800,8,0.0448677,0.167288,3.72848
1000000,404900,8,0.0456538,0.167118,3.66055
1000000,405000,8,0.0453222,0.167065,3.68617
1000000,405100,8,0.0450669,0.167005,3.7057
1000000,405200,8,0.0448761,0.167337,3.72887
1000000,405300,8,0.0450317,0.165386,3.67265
1000000,405400,8,0.0449585,0.165967,3.69156
1000000,405500,8,0.0450878,0.165193,3.6638
1000000,405600,8,0.0451309,0.165683,3.67118
1000000,405700,8,0.0449173,0.165012,3.67368
1000000,405800,8,0.0453976,0.16518,3.63852
1000000,405900,8,0.0457689,0.165855,3.62374
1000000,406000,8,0.0453521,0.165341,3.64571
1000000,406100,8,0.0457187,0.165857,3.62777
1000000,406200,8,0.0454172,0.167106,3.67936
1000000,406300,8,0.0457953,0.167282,3.65282
1000000,406400,8,0.0462598,0.167578,3.62253
1000000,406500,8,0.0468896,0.167747,3.57749
1000000,406600,8,0.0464533,0.167436,3.6044
1000000,406700,8,0.0469639,0.167516,3.56692
1000000,406800,8,0.0466952,0.166934,3.57497
1000000,406900,8,0.0463054,0.167588,3.61919
1000000,407000,8,0.046407,0.167238,3.60371
1000000,407100,8,0.0464,0.167281,3.6052
1000000,407200,8,0.0465603,0.165861,3.56228
1000000,407300,8,0.046787,0.165971,3.54737
1000000,407400,8,0.046697,0.166444,3.56434
1000000,407500,8,0.0466802,0.165645,3.54851
1000000,407600,8,0.0465149,0.16832,3.61863
1000000,407700,8,0.0461858,0.166199,3.59848
1000000,407800,8,0.0465602,0.166854,3.58362
1000000,407900,8,0.0467766,0.167833,3.58797
1000000,408000,8,0.0467096,0.167583,3.58776
1000000,408100,8,0.0475052,0.167688,3.52989
1000000,408200,8,0.0466857,0.167039,3.57794
1000000,408300,8,0.0465619,0.166949,3.58553
1000000,408400,8,0.046836,0.167194,3.56977
1000000,408500,8,0.0468201,0.167322,3.57372
1000000,408600,8,0.0470366,0.165935,3.52778
1000000,408700,8,0.0463428,0.166023,3.58251
1000000,408800,8,0.0466029,0.16583,3.55837
1000000,408900,8,0.0465861,0.165877,3.56065
1000000,409000,8,0.0459124,0.165433,3.60323
1000000,409100,8,0.0458038,0.165419,3.61146
1000000,409200,8,0.0458942,0.165493,3.60596
1000000,409300,8,0.0455969,0.165795,3.63611
1000000,409400,8,0.0456134,0.166683,3.65425
1000000,409500,8,0.0461008,0.167448,3.63221
1000000,409600,8,0.0460869,0.167111,3.62599
1000000,409700,8,0.046192,0.16731,3.62206
1000000,409800,8,0.0456906,0.16763,3.66882
1000000,409900,8,0.0459485,0.167258,3.64012
1000000,410000,8,0.0461069,0.16804,3.64458
1000000,410100,8,0.046531,0.167623,3.60239
1000000,410200,8,0.0459392,0.167095,3.63731
1000000,410300,8,0.0460976,0.167804,3.64018
1000000,410400,8,0.0449895,0.167379,3.7204
1000000,410500,8,0.0451352,0.167158,3.7035
1000000,410600,8,0.0453893,0.167033,3.68001
1000000,410700,8,0.0450776,0.166972,3.7041
1000000,410800,8,0.0449281,0.167179,3.72102
1000000,410900,8,0.0453139,0.167397,3.69417
1000000,411000,8,0.0450113,0.167141,3.71332
1000000,411100,8,0.0453046,0.167442,3.69591
1000000,411200,8,0.0452634,0.167346,3.69715
1000000,411300,8,0.0446215,0.167353,3.75049
1000000,411400,8,0.0452928,0.167502,3.69821
1000000,411500,8,0.0450046,0.167179,3.71471
1000000,411600,8,0.0451117,0.167224,3.70689
1000000,411700,8,0.0449631,0.166376,3.70028
1000000,411800,8,0.0450684,0.16594,3.68197
1000000,411900,8,0.0454368,0.16567,3.64615
1000000,412000,8,0.0452764,0.165919,3.66457
1000000,412100,8,0.0452439,0.165634,3.66091
1000000,412200,8,0.0451768,0.165855,3.67125
1000000,412300,8,0.0452404,0.166307,3.67608
1000000,412400,8,0.0452096,0.166005,3.67189
1000000,412500,8,0.0449373,0.165821,3.69005
1000000,412600,8,0.0451082,0.165231,3.66299
1000000,412700,8,0.0451308,0.165557,3.66838
1000000,412800,8,0.0452722,0.165579,3.65741
1000000,412900,8,0.0450936,0.166698,3.69672
1000000,413000,8,0.0451876,0.167334,3.7031
1000000,413100,8,0.0456347,0.166964,3.6587
1000000,413200,8,0.0450228,0.167406,3.71825
1000000,413300,8,0.045142,0.166884,3.69686
1000000,413400,8,0.0446523,0.167039,3.74089
1000000,413500,8,0.0450334,0.167377,3.71672
1000000,413600,8,0.0451399,0.168777,3.73898
1000000,413700,8,0.0450138,0.16699,3.70975
1000000,413800,8,0.0449315,0.167014,3.71707
1000000,413900,8,0.0449516,0.166757,3.7097
1000000,414000,8,0.0451934,0.166089,3.67507
1000000,414100,8,0.0451658,0.165886,3.67281
1000000,414200,8,0.0449121,0.16545,3.68387
1000000,414300,8,0.0447103,0.165492,3.70144
1000000,414400,8,0.045104,0.165629,3.67217
1000000,414500,8,0.0448631,0.16577,3.69501
1000000,414600,8,0.0449454,0.166262,3.69921
1000000,414700,8,0.0451282,0.167061,3.70192
1000000,414800,8,0.0455257,0.167243,3.67359
1000000,414900,8,0.0458726,0.167414,3.64954
1000000,415000,8,0.0457271,0.166744,3.64651
1000000,415100,8,0.045648,0.16664,3.65054
1000000,415200,8,0.0457233,0.167585,3.66519
1000000,415300,8,0.045701,0.166538,3.64407
1000000,415400,8,0.0456086,0.166921,3.65986
1000000,415500,8,0.0457896,0.165479,3.6139
1000000,415600,8,0.0455503,0.165672,3.63713
1000000,415700,8,0.0459295,0.165683,3.60732
1000000,415800,8,0.0457873,0.166163,3.62901
1000000,415900,8,0.0466347,0.166348,3.56705
1000000,416000,8,0.0463863,0.166054,3.5798
1000000,416100,8,0.0461021,0.165938,3.59935
1000000,416200,8,0.0453816,0.16557,3.64839
1000000,416300,8,0.0455751,0.166774,3.65932
1000000,416400,8,0.0455925,0.167144,3.66605
1000000,416500,8,0.0455369,0.167184,3.6714
1000000,416600,8,0.0454837,0.16724,3.67692
1000000,416700,8,0.0456126,0.167156,3.66469
1000000,416800,8,0.0457431,0.167064,3.65223
1000000,416900,8,0.045543,0.167084,3.66872
1000000,417000,8,0.0456031,0.167352,3.66974
1000000,417100,8,0.0455919,0.16684,3.65941
1000000,417200,8,0.0457385,0.166087,3.63123
1000000,417300,8,0.0457509,0.165938,3.62699
1000000,417400,8,0.045863,0.165636,3.61153
1000000,417500,8,0.0456807,0.165675,3.62681
1000000,417600,8,0.0456885,0.166025,3.63384
1000000,417700,8,0.0456667,0.165779,3.6302
1000000,417800,8,0.0458058,0.165976,3.62348
1000000,417900,8,0.0455545,0.166039,3.64485
1000000,418000,8,0.0455433,0.166552,3.657
1000000,418100,8,0.0454382,0.16696,3.67444
1000000,418200,8,0.0454143,0.167012,3.67752
1000000,418300,8,0.0456387,0.166799,3.65476
1000000,418400,8,0.0453755,0.167149,3.68368
1000000,418500,8,0.0454867,0.167564,3.6838
1000000,418600,8,0.0455167,0.166492,3.65781
1000000,418700,8,0.0457766,0.165818,3.62233
1000000,418800,8,0.0454794,0.165682,3.64302
1000000,418900,8,0.045611,0.165602,3.63075
1000000,419000,8,0.0458629,0.165818,3.61551
1000000,419100,8,0.0455492,0.165512,3.6337
1000000,419200,8,0.0454541,0.166162,3.65559
1000000,419300,8,0.0458893,0.165471,3.60587
1000000,419400,8,0.0456765,0.165889,3.63181
1000000,419500,8,0.0460212,0.165858,3.60395
1000000,419600,8,0.0458057,0.165709,3.61766
1000000,419700,8,0.045429,0.166807,3.67182
1000000,419800,8,0.0457643,0.167385,3.65755
1000000,419900,8,0.0456278,0.167374,3.66825
1000000,420000,8,0.0456662,0.167173,3.66075
1000000,420100,8,0.0458851,0.167403,3.64831
1000000,420200,8,0.0458201,0.167413,3.6537
1000000,420300,8,0.0457974,0.167105,3.64878
1000000,420400,8,0.0454374,0.167238,3.68063
1000000,420500,8,0.0457555,0.16676,3.6446
1000000,420600,8,0.0457906,0.165678,3.61816
1000000,420700,8,0.04581,0.166169,3.62734
1000000,420800,8,0.045404,0.166147,3.6593
1000000,420900,8,0.0455674,0.16615,3.64624
1000000,421000,8,0.0458808,0.165523,3.60768
1000000,421100,8,0.0454684,0.165712,3.64455
1000000,421200,8,0.0456231,0.166067,3.63997
1000000,421300,8,0.0455299,0.165622,3.63766
1000000,421400,8,0.0455372,0.166587,3.65826
1000000,421500,8,0.0455516,0.167217,3.67095
1000000,421600,8,0.0455048,0.167433,3.67947
1000000,421700,8,0.0457083,0.167298,3.66013
1000000,421800,8,0.0459642,0.166945,3.63207
1000000,421900,8,0.0454733,0.167067,3.67395
1000000,422000,8,0.0457026,0.166773,3.64909
1000000,422100,8,0.0456831,0.165586,3.62467
1000000,422200,8,0.0456414,0.165475,3.62555
1000000,422300,8,0.0457016,0.165532,3.62201
1000000,422400,8,0.0456127,0.166065,3.64075
1000000,422500,8,0.0458086,0.165674,3.61665
1000000,422600,8,0.0453411,0.165634,3.65306
1000000,422700,8,0.0448694,0.165578,3.69022
1000000,422800,8,0.044629,0.165848,3.71615
1000000,422900,8,0.0448862,0.166369,3.70646
1000000,423000,8,0.0450201,0.165967,3.68651
1000000,423100,8,0.0448541,0.166222,3.70584
1000000,423200,8,0.045244,0.16603,3.66965
1000000,423300,8,0.0449132,0.166423,3.70544
1000000,423400,8,0.0452184,0.166049,3.67214
1000000,423500,8,0.0450212,0.166574,3.69989
1000000,423600,8,0.0458048,0.166188,3.62818
1000000,423700,8,0.0458579,0.165953,3.61886
1000000,423800,8,0.0458741,0.166065,3.62003
1000000,423900,8,0.0456585,0.16583,3.63196
1000000,424000,8,0.0454167,0.165947,3.65388
1000000,424100,8,0.0458415,0.16622,3.62597
1000000,424200,8,0.0455266,0.165626,3.63801
1000000,424300,8,0.0458178,0.166012,3.62331
1000000,424400,8,0.0457845,0.165955,3.6247
1000000,424500,8,0.0458697,0.166045,3.61992
1000000,424600,8,0.0456258,0.165872,3.63547
1000000,424700,8,0.0457088,0.165921,3.62995
1000000,424800,8,0.0455515,0.166718,3.65999
1000000,424900,8,0.0453939,0.166284,3.66313
1000000,425000,8,0.0456659,0.16601,3.63532
1000000,425100,8,0.0454505,0.166305,3.65904
1000000,425200,8,0.0453763,0.16592,3.65653
1000000,425300,8,0.0455833,0.165657,3.63416
1000000,425400,8,0.0453892,0.166088,3.65921
1000000,425500,8,0.0457277,0.165893,3.62785
1000000,425600,8,0.0456432,0.166358,3.64475
1000000,425700,8,0.0455677,0.166121,3.64558
1000000,425800,8,0.0456781,0.166122,3.6368
1000000,425900,8,0.0457667,0.165947,3.62593
1000000,426000,8,0.0454741,0.165901,3.64825
1000000,426100,8,0.0453861,0.166376,3.66578
1000000,426200,8,0.0455622,0.166656,3.65776
1000000,426300,8,0.0455315,0.166708,3.66137
1000000,426400,8,0.0466007,0.16842,3.61411
1000000,426500,8,0.0456085,0.167441,3.67127
1000000,426600,8,0.0461104,0.167267,3.62754
1000000,426700,8,0.0455697,0.167619,3.67829
1000000,426800,8,0.0458126,0.167349,3.6529
1000000,426900,8,0.0455973,0.167506,3.67359
1000000,427000,8,0.0458016,0.167187,3.65025
1000000,427100,8,0.0453945,0.167517,3.69024
1000000,427200,8,0.0463086,0.167811,3.62376
1000000,427300,8,0.0464451,0.167557,3.60764
1000000,427400,8,0.0458656,0.167113,3.64354
1000000,427500,8,0.0460919,0.167309,3.6299
1000000,427600,8,0.045878,0.167115,3.64259
1000000,427700,8,0.0458873,0.167041,3.64025
1000000,427800,8,0.045732,0.167433,3.66117
1000000,427900,8,0.0458071,0.167232,3.65078
1000000,428000,8,0.0455156,0.16818,3.695
1000000,428100,8,0.0454947,0.167203,3.67523
1000000,428200,8,0.0456842,0.167211,3.66016
1000000,428300,8,0.0456572,0.165807,3.63157
1000000,428400,8,0.0459778,0.165685,3.6036
1000000,428500,8,0.0458325,0.165722,3.61583
1000000,428600,8,0.0455808,0.165816,3.63784
1000000,428700,8,0.045525,0.165619,3.63797
1000000,428800,8,0.0455286,0.166153,3.64943
1000000,428900,8,0.0456368,0.166025,3.63795
1000000,429000,8,0.0455744,0.165784,3.63765
1000000,429100,8,0.0459282,0.165502,3.6035
1000000,429200,8,0.0457302,0.165581,3.62083
1000000,429300,8,0.0457699,0.165725,3.62082
1000000,429400,8,0.0457859,0.165507,3.6148
1000000,429500,8,0.045943,0.165686,3.60633
1000000,429600,8,0.0456972,0.165918,3.63082
1000000,429700,8,0.0458202,0.165992,3.62269
1000000,429800,8,0.0459587,0.165956,3.61097
1000000,429900,8,0.0463802,0.166646,3.59304
1000000,430000,8,0.045643,0.165784,3.63219
1000000,430100,8,0.0457585,0.166018,3.62814
1000000,430200,8,0.045531,0.16583,3.64214
1000000,430300,8,0.045616,0.165957,3.63813
1000000,430400,8,0.0458439,0.165563,3.61145
1000000,430500,8,0.0453801,0.166395,3.6667
1000000,430600,8,0.0456767,0.166773,3.65117
1000000,430700,8,0.0462304,0.165889,3.58831
1000000,430800,8,0.0456794,0.166055,3.63523
1000000,430900,8,0.0456879,0.166365,3.64134
1000000,431000,8,0.0448989,0.165763,3.69192
1000000,431100,8,0.0453482,0.165626,3.65231
1000000,431200,8,0.0451934,0.165778,3.66818
1000000,431300,8,0.0452085,0.165586,3.66271
1000000,431400,8,0.0449835,0.165844,3.68677
1000000,431500,8,0.044798,0.165529,3.69502
1000000,431600,8,0.0446846,0.166161,3.71852
1000000,431700,8,0.0447506,0.165494,3.69813
1000000,431800,8,0.0450662,0.165799,3.67902
1000000,431900,8,0.0453833,0.165634,3.64968
1000000,432000,8,0.0452065,0.165358,3.65785
1000000,432100,8,0.045799,0.166288,3.63082
1000000,432200,8,0.0462272,0.166114,3.59342
1000000,432300,8,0.0462733,0.165608,3.57892
1000000,432400,8,0.0457093,0.16582,3.6277
1000000,432500,8,0.0453075,0.165997,3.66379
1000000,432600,8,0.0455492,0.16604,3.64528
1000000,432700,8,0.0459894,0.165953,3.60851
1000000,432800,8,0.0465112,0.165902,3.56693
1000000,432900,8,0.0456803,0.166279,3.64006
1000000,433000,8,0.0456772,0.166246,3.63958
1000000,433100,8,0.0455829,0.166165,3.64533
1000000,433200,8,0.0454912,0.165964,3.64826
1000000,433300,8,0.0453711,0.166347,3.66636
1000000,433400,8,0.0454078,0.165824,3.65189
1000000,433500,8,0.0457594,0.165616,3.61929
1000000,433600,8,0.0475136,0.167791,3.53144
1000000,433700,8,0.0457765,0.165612,3.61785
1000000,433800,8,0.0457459,0.165595,3.6199
1000000,433900,8,0.045321,0.165565,3.65317
1000000,434000,8,0.0453586,0.165964,3.65892
1000000,434100,8,0.0455809,0.165837,3.6383
1000000,434200,8,0.0455393,0.165445,3.63301
1000000,434300,8,0.0456834,0.165464,3.62198
1000000,434400,8,0.0456583,0.165681,3.62871
1000000,434500,8,0.0455947,0.165741,3.63511
1000000,434600,8,0.0456597,0.165762,3.63039
1000000,434700,8,0.0456511,0.165797,3.63182
1000000,434800,8,0.0457787,0.165713,3.61988
1000000,434900,8,0.0455641,0.16577,3.63817
1000000,435000,8,0.0456841,0.166013,3.63392
1000000,435100,8,0.0455582,0.166185,3.64775
1000000,435200,8,0.0456623,0.167272,3.66324
1000000,435300,8,0.0455533,0.165598,3.63527
1000000,435400,8,0.0455899,0.165276,3.62527
1000000,435500,8,0.0457775,0.165492,3.61514
1000000,435600,8,0.0456236,0.165602,3.62975
1000000,435700,8,0.0456169,0.166084,3.64085
1000000,435800,8,0.0456356,0.166072,3.63908
1000000,435900,8,0.0454935,0.165933,3.64739
1000000,436000,8,0.0454126,0.165925,3.65372
1000000,436100,8,0.0455183,0.165599,3.63808
1000000,436200,8,0.0455831,0.165869,3.63883
1000000,436300,8,0.0461319,0.165731,3.59255
1000000,436400,8,0.0460328,0.166033,3.60685
1000000,436500,8,0.0468,0.166079,3.54869
1000000,436600,8,0.046531,0.166615,3.58074
1000000,436700,8,0.0461463,0.166798,3.61454
1000000,436800,8,0.0463736,0.166377,3.58776
1000000,436900,8,0.0466451,0.166836,3.57671
